map:nowa_mapa.json
W | T 8 1
S swordsman | W
T 1 9 | W
S swordsman | S swordsman
W | F 1 0
W | F 3 5
W | S archer
T 3 0 | W
F 4 1 | W
W | W
F 0 7 | T 2 2
W | W
W | W
F 2 5 | W
W | W
W | W
T 6 8 | W
S archer | W
W | S swordsman
T 7 2 | W
T 0 6 | W
T 0 0 | W
W | F 2 1
W | W
W | W
W | T 5 3
T 0 4 | T 1 3
T 5 7 | W
W | F 4 5
W | S swordsman
S swordsman | S archer
W | W
W | W
W | W
W | W
W | T 9 8
S archer | W
T 6 2 | W
T 0 4 | F 7 3
W | W
W | W
S swordsman | W
W | W
W | S swordsman
W | W
W | W
F 6 4 | F 3 3
W | W
W | W
W | W
W | W
W | T 6 7
W | W
T 9 2 | T 8 9
W | W
W | S archer
W | F 9 2
W | W
S archer | W
T 5 0 | S swordsman
W | T 8 5
W | W
W | T 3 2
W | S archer
T 1 6 | W
W | W
W | W
W | F 1 0
W | W
