map:sdfsfsd.json
W | W
W | W
W | S archer
F 7 7 | F 6 8
W | W
W | W
F 3 1 | F 5 7
W | W
W | W
T 2 6 | S swordsman
F 5 6 | W
W | F 5 7
W | W
S archer | W
W | W
W | W
W | W
W | S swordsman
T 0 0 | W
T 2 5 | W
W | S swordsman
S archer | W
F 2 8 | S swordsman
F 1 7 | W
T 1 0 | W
S swordsman | W
W | W
W | W
S archer | S swordsman
W | W
F 6 9 | W
S archer | T 0 1
W | F 5 0
W | T 6 2
W | S archer
W | W
F 6 0 | W
W | W
W | W
T 3 2 | W
W | S archer
T 4 7 | W
F 1 6 | T 6 5
W | S swordsman
S archer | S archer
W | F 0 3
W | W
T 5 2 | T 7 7
S archer | W
W | S swordsman
W | F 4 5
S archer | F 1 3
W | W
W | W
