map:duuuza.json
player1:bot.py
player2:bot_python2.py
F 8 3 | S swordsman
W | W
W | W
F 8 3 | S swordsman
F 5 2 | W
W | S archer
W | W
W | W
W | W
W | W
S archer | W
W | W
W | W
W | S swordsman
T 6 8 | W
W | S archer
F 6 4 | F 1 7
W | W
W | W
W | W
F 5 9 | W
F 8 6 | W
S swordsman | W
W | T 2 1
W | W
T 7 6 | W
W | F 3 8
W | F 7 4
W | S swordsman
W | W
W | W
W | W
F 7 1 | S swordsman
F 0 7 | W
W | T 2 1
W | W
W | S archer
T 9 8 | W
W | W
T 9 9 | S archer
S archer | F 4 0
T 2 3 | W
W | W
F 0 0 | W
F 6 8 | W
S archer | S archer
W | W
W | F 9 4
W | W
W | W
W | W
