map:duuuza.json
player1:bot.py
player2:bot_python2.py
W | W
W | F 8 2
W | W
F 8 5 | W
W | W
W | S archer
T 6 2 | F 6 4
W | W
S archer | W
S archer | W
T 4 3 | F 0 7
W | F 1 3
S archer | F 8 3
W | W
W | T 5 5
W | F 5 9
F 7 1 | W
W | T 0 3
W | W
S archer | W
T 2 8 | W
F 9 8 | T 8 7
S swordsman | W
S swordsman | W
W | W
S archer | S archer
F 8 2 | W
W | W
W | W
T 3 1 | T 7 4
W | T 9 4
W | W
W | W
W | W
W | F 6 6
W | T 3 1
W | S swordsman
T 7 1 | W
W | W
F 7 2 | S archer
W | T 6 5
W | S swordsman
F 6 7 | W
F 4 2 | W
W | W
W | W
W | W
W | W
W | S swordsman
W | W
W | W
W | W
W | W
W | T 8 8
W | W
T 9 3 | W
T 1 1 | W
W | W
F 0 1 | S swordsman
W | F 3 0
W | W
T 2 7 | W
S swordsman | S archer
W | W
F 3 5 | T 1 7
W | W
W | F 5 6
T 7 7 | W
W | F 2 2
W | W
T 8 6 | T 1 4
T 4 7 | S archer
W | T 0 6
W | T 5 2
W | T 9 6
W | T 5 9
W | W
S swordsman | S swordsman
T 6 3 | W
T 9 2 | S archer
T 7 9 | W
W | W
T 4 5 | W
W | W
W | W
F 5 4 | T 6 3
F 7 9 | T 9 7
F 1 8 | W
T 3 9 | T 9 2
W | W
W | F 3 8
W | F 1 0
F 6 6 | T 2 1
S swordsman | T 1 0
T 7 0 | W
W | W
F 3 5 | W
W | T 4 6
F 1 9 | W
W | S archer
W | W
T 5 1 | W
W | W
W | W
F 1 6 | S swordsman
W | F 3 0
W | W
T 1 4 | S swordsman
W | W
W | W
T 7 1 | F 6 1
W | F 3 2
W | W
W | T 0 7
W | F 6 6
W | W
T 1 0 | W
W | W
W | W
S swordsman | W
W | T 1 4
F 4 9 | T 4 0
S swordsman | W
T 0 9 | T 1 6
T 7 1 | W
S swordsman | F 4 5
W | W
W | F 2 4
W | T 2 6
W | W
W | W
W | T 0 1
W | W
S archer | F 4 4
S swordsman | W
W | W
F 9 9 | W
F 1 3 | T 3 1
S archer | S archer
W | W
W | F 5 9
W | F 1 3
W | F 8 5
W | S archer
W | W
W | F 2 4
W | W
W | W
W | S archer
T 8 8 | W
S swordsman | W
W | S archer
W | W
F 1 0 | W
S archer | W
W | F 3 1
T 3 8 | W
W | W
F 4 9 | T 2 1
T 5 8 | T 5 3
W | W
W | S swordsman
W | W
F 4 8 | W
W | W
S swordsman | W
T 0 3 | W
W | W
W | W
W | W
T 8 9 | W
W | W
W | W
W | W
W | W
W | W
W | S archer
W | W
W | S swordsman
F 2 7 | S archer
W | W
W | W
W | S archer
W | W
W | W
W | W
W | W
S archer | W
S swordsman | S swordsman
W | W
W | S swordsman
T 1 9 | S archer
W | W
F 9 4 | W
W | W
W | W
W | T 3 9
F 8 6 | W
F 3 5 | T 8 8
W | F 3 9
W | W
F 1 9 | W
T 5 8 | T 0 9
W | W
S swordsman | W
W | W
T 0 0 | T 9 1
T 1 0 | W
W | W
S archer | F 9 2
T 5 5 | W
W | W
W | W
W | W
W | T 2 9
W | F 3 2
S archer | F 1 3
W | W
W | F 2 6
W | W
F 7 2 | W
W | W
W | W
T 2 0 | W
T 9 1 | S swordsman
W | W
W | S archer
W | S archer
T 2 8 | F 6 1
T 9 1 | W
