map:duuuza.json
player1:bot.py
player2:bot_python2.py
W | T 0 8
F 0 8 | W
F 2 7 | W
W | W
W | T 6 2
F 0 8 | S swordsman
W | T 9 7
F 7 1 | W
W | W
S swordsman | T 6 2
W | W
W | W
W | W
W | W
W | S archer
W | W
W | W
W | W
F 9 0 | W
S archer | W
T 5 8 | S archer
W | F 1 6
W | W
S swordsman | W
F 3 7 | T 3 2
W | T 5 4
W | F 0 2
W | W
W | W
W | T 5 1
W | W
W | S swordsman
W | W
W | W
W | S swordsman
F 7 4 | W
W | F 4 3
T 7 4 | W
W | F 5 3
W | F 0 7
W | T 2 0
S archer | W
W | W
W | T 5 4
S archer | S archer
T 1 2 | W
W | W
W | W
W | T 9 6
W | T 8 4
W | S archer
F 5 9 | W
S archer | T 2 6
W | T 5 5
F 7 2 | T 0 9
F 4 8 | T 3 6
T 5 2 | W
W | T 1 0
W | T 9 4
F 7 2 | W
W | W
W | S swordsman
W | S archer
T 4 8 | W
T 1 2 | F 5 5
W | W
W | T 8 1
W | T 5 9
W | W
W | W
W | F 9 6
W | W
W | T 8 4
W | W
