map:duuuza.json
player1:bot.py
player2:bot_python2.py
W | F 9 5
W | W
W | S archer
W | W
W | T 8 3
T 7 0 | S archer
S swordsman | W
W | W
W | W
W | W
T 9 4 | W
W | W
F 3 4 | F 1 7
W | W
W | F 9 6
W | W
F 5 7 | W
T 0 4 | W
W | W
W | T 9 9
W | W
W | W
W | W
W | S archer
F 8 9 | W
S archer | T 1 9
S archer | W
S archer | T 3 6
W | F 4 4
W | T 3 8
W | T 7 6
S swordsman | T 1 9
W | S swordsman
W | F 3 8
W | W
W | S archer
W | W
T 1 5 | S swordsman
T 3 7 | T 6 7
W | W
W | S swordsman
W | S archer
W | W
F 0 1 | S swordsman
S swordsman | W
W | W
W | W
W | W
T 5 6 | T 9 9
W | W
W | S swordsman
F 7 0 | W
W | W
W | T 2 5
W | W
S swordsman | W
W | W
W | T 1 4
W | W
W | W
W | F 2 8
W | W
W | W
T 5 6 | W
T 5 8 | T 1 9
S swordsman | T 1 1
W | T 6 6
F 6 4 | W
W | W
W | W
W | S archer
W | W
W | W
W | W
W | F 6 6
F 9 9 | S archer
F 4 8 | W
W | S archer
W | W
S archer | F 5 7
F 0 2 | T 8 1
W | W
W | W
S archer | W
W | W
W | W
S archer | F 3 5
W | W
W | W
W | W
T 4 1 | T 9 3
W | W
W | W
T 2 9 | W
W | W
W | F 0 3
W | S swordsman
W | S archer
