map:duuuza.json
player1:bot.py
player2:bot_python2.py
F 5 6 | W
T 8 5 | W
W | W
F 5 6 | W
T 9 6 | W
W | W
W | S swordsman
W | W
W | W
W | W
W | W
S archer | S archer
W | W
W | T 1 9
T 7 6 | F 8 7
W | W
W | F 9 1
T 3 7 | S archer
T 0 4 | W
W | W
W | W
W | T 0 3
S archer | W
W | F 2 1
W | W
F 4 1 | W
W | W
S swordsman | F 7 3
W | W
T 5 6 | S swordsman
S swordsman | F 9 2
W | W
W | W
T 5 2 | W
W | W
W | S archer
W | W
W | W
W | W
W | W
W | W
W | W
W | W
F 6 9 | W
W | W
W | T 1 1
W | T 0 0
W | W
S swordsman | T 7 9
T 4 1 | F 5 8
W | W
W | W
F 1 8 | W
W | W
W | W
W | S archer
W | F 0 2
S archer | F 5 1
W | T 9 2
W | F 0 8
T 8 3 | W
W | W
W | T 1 9
W | W
T 5 3 | W
F 9 0 | F 6 8
W | W
W | W
W | W
W | F 5 5
F 5 5 | W
W | S archer
W | W
W | S swordsman
W | W
S swordsman | W
W | S swordsman
W | W
W | W
T 6 9 | W
W | W
T 3 1 | T 3 4
W | W
T 2 6 | W
W | W
F 1 2 | W
W | W
W | F 8 5
W | W
W | W
W | T 4 4
W | W
W | F 1 6
W | W
T 7 6 | T 7 6
W | T 4 4
W | S swordsman
T 7 4 | S archer
W | W
W | W
W | W
W | W
W | W
W | W
W | F 2 5
W | S archer
W | W
S swordsman | F 3 3
S archer | T 8 9
W | S archer
W | W
T 3 5 | F 6 2
W | W
W | W
W | W
T 0 3 | W
W | W
T 3 5 | F 3 1
T 8 9 | S archer
W | T 8 5
W | F 7 6
S swordsman | F 3 6
S archer | W
W | W
T 8 4 | W
W | S archer
W | F 3 3
W | S swordsman
S swordsman | W
W | W
W | W
W | W
W | W
W | W
T 0 0 | W
S swordsman | S archer
W | W
T 1 4 | T 3 1
W | W
W | F 0 4
T 5 1 | W
W | T 0 0
T 5 2 | W
W | T 5 0
T 1 1 | T 1 7
W | W
S swordsman | S swordsman
W | S swordsman
W | T 3 0
W | W
W | F 4 4
F 4 5 | T 2 9
W | W
T 4 1 | W
W | W
T 1 1 | W
W | W
W | W
W | W
W | F 2 6
W | W
W | T 7 2
W | F 3 0
W | S archer
F 4 1 | T 2 4
S swordsman | S swordsman
F 3 4 | T 4 9
S swordsman | W
W | W
S archer | S archer
W | S swordsman
W | W
T 9 3 | W
W | W
W | W
W | S archer
W | W
W | W
W | W
W | W
W | W
W | W
S archer | W
W | T 4 9
T 0 6 | F 2 9
W | W
F 0 6 | S archer
F 8 4 | T 8 9
W | W
W | W
W | W
W | F 6 2
W | W
T 9 7 | W
W | W
F 8 4 | W
W | W
W | W
W | W
W | S archer
F 2 1 | F 4 6
T 8 8 | S archer
S swordsman | F 1 1
W | W
W | S archer
F 6 6 | F 8 2
T 0 0 | W
W | W
W | W
F 8 8 | S archer
F 4 0 | W
F 6 7 | S swordsman
W | F 1 9
F 2 4 | T 2 6
