map:duuuza.json
player1:bot.py
player2:bot_python2.py
F 9 0 | T 0 7
W | T 9 2
W | W
W | S archer
W | S swordsman
T 9 9 | W
W | W
W | W
T 9 6 | W
F 2 7 | W
W | W
W | W
S archer | T 6 0
T 6 4 | W
W | W
W | W
S archer | S swordsman
W | T 0 1
T 6 4 | W
W | F 0 9
W | W
S archer | W
T 4 6 | W
W | W
W | W
T 9 4 | W
W | W
W | W
W | W
S swordsman | W
W | W
W | W
W | W
F 2 5 | W
T 0 8 | W
S archer | S swordsman
W | T 8 1
S archer | F 7 7
W | W
T 5 7 | W
W | W
W | T 4 2
F 1 4 | T 3 7
F 4 4 | T 2 4
W | T 4 7
W | W
W | W
W | F 6 6
W | W
W | F 7 1
W | W
W | S swordsman
F 6 3 | W
F 5 3 | W
S archer | W
W | W
W | W
W | W
W | W
T 9 6 | W
W | W
W | W
W | S archer
W | W
T 6 3 | W
W | W
F 7 4 | W
W | S archer
S archer | F 7 9
S archer | W
W | F 1 2
S swordsman | S archer
W | F 8 8
W | W
F 0 3 | W
W | W
W | S archer
T 6 8 | W
F 7 9 | F 6 7
W | F 7 7
W | W
S swordsman | W
W | F 1 7
W | T 2 1
W | W
T 9 0 | W
W | W
W | W
W | W
W | T 6 8
W | W
T 0 8 | T 4 4
W | T 3 0
F 1 8 | W
W | T 7 6
W | W
S archer | S swordsman
S archer | W
W | W
S archer | W
S swordsman | W
W | W
T 8 5 | W
W | W
W | S swordsman
T 0 6 | W
S archer | W
W | W
T 6 5 | W
F 6 6 | W
W | S swordsman
W | W
S archer | W
W | W
W | W
W | W
W | W
W | W
T 4 3 | W
W | F 2 2
W | W
W | F 0 7
W | W
F 0 8 | S archer
W | S archer
F 4 9 | T 2 2
W | F 2 0
W | T 3 6
W | W
W | W
W | W
S archer | S swordsman
W | F 8 6
S swordsman | F 5 7
T 8 8 | T 1 3
S archer | W
S archer | F 9 3
W | F 7 5
T 6 7 | W
W | F 0 3
W | W
S swordsman | S archer
T 5 5 | W
W | W
W | S swordsman
W | S swordsman
W | W
W | W
W | W
S archer | W
W | F 5 9
W | S swordsman
S archer | F 6 5
T 0 9 | W
W | T 3 1
W | W
T 1 8 | W
F 9 4 | W
W | W
W | W
W | W
W | S archer
W | T 8 1
W | W
F 1 5 | S swordsman
W | W
S archer | W
W | W
W | W
W | W
W | S archer
W | T 0 1
W | W
F 8 7 | W
F 8 4 | W
W | W
W | S swordsman
F 3 2 | S archer
W | F 9 1
S swordsman | W
W | W
W | F 9 2
S swordsman | T 9 0
S swordsman | W
W | W
W | W
W | F 1 4
W | W
T 3 6 | T 7 2
W | W
W | W
W | W
F 9 2 | W
F 5 4 | S swordsman
W | W
W | W
W | W
W | W
W | W
W | W
W | S archer
W | F 4 1
S swordsman | W
T 3 7 | W
W | W
W | W
S archer | S archer
W | W
W | S archer
W | S swordsman
F 2 1 | T 9 9
W | W
W | T 1 1
W | W
T 8 9 | S swordsman
T 8 2 | T 1 7
F 7 3 | S swordsman
T 0 8 | W
F 5 4 | W
