map:duuuza.json
player1:bot.py
player2:bot_python2.py
S swordsman | F 0 0
S swordsman | W
W | W
W | W
S swordsman | S swordsman
F 9 0 | S archer
W | W
W | W
S swordsman | F 2 3
S archer | W
W | F 0 8
S swordsman | S archer
F 7 2 | F 3 7
T 5 2 | W
T 9 7 | W
W | W
W | W
S swordsman | W
S swordsman | T 0 9
F 7 9 | F 0 4
W | W
W | W
T 8 5 | F 4 7
F 3 1 | W
S archer | W
W | S archer
W | W
F 6 8 | W
S swordsman | W
W | S swordsman
W | T 1 4
W | W
W | W
F 1 5 | W
T 4 8 | W
W | W
W | W
T 9 8 | W
W | F 8 5
W | W
W | W
W | W
F 6 4 | S swordsman
W | F 2 0
F 9 0 | W
W | W
T 5 9 | W
W | W
F 8 8 | W
W | W
W | T 9 1
F 1 2 | S archer
W | W
S archer | W
F 0 3 | S swordsman
W | T 0 6
W | W
W | W
T 7 5 | T 8 2
W | W
F 1 6 | T 8 1
W | W
W | W
W | T 6 8
W | S swordsman
W | S archer
S archer | W
T 6 8 | W
W | T 7 1
S swordsman | F 2 8
T 9 5 | W
W | T 7 7
W | W
W | T 4 0
T 8 0 | W
W | T 9 6
W | W
F 5 8 | W
