map:duuuza.json
player1:bot.py
player2:bot_python2.py
W | W
W | T 5 6
W | S swordsman
T 3 7 | W
S archer | W
F 7 4 | W
W | W
T 7 5 | W
W | W
W | W
W | T 7 7
W | W
T 2 0 | W
F 5 1 | W
W | W
W | W
S archer | F 4 3
W | W
T 3 4 | F 7 6
W | F 4 3
W | W
T 2 8 | S swordsman
W | W
W | W
S archer | W
S swordsman | F 3 6
S archer | F 3 5
W | W
W | F 1 6
W | W
W | W
T 3 5 | W
W | W
W | W
W | T 5 2
W | W
T 1 8 | W
W | S swordsman
W | W
W | F 6 6
S swordsman | W
F 7 8 | F 7 0
W | S archer
W | W
W | W
W | W
W | W
W | W
S swordsman | W
S swordsman | W
W | T 4 9
W | W
W | W
W | W
W | T 5 5
W | F 3 2
F 2 7 | W
W | S swordsman
S swordsman | F 3 3
W | F 9 0
W | W
W | F 9 4
W | W
W | F 2 6
W | W
W | W
W | W
F 5 8 | F 6 7
S archer | W
W | F 1 2
W | W
W | W
W | W
S archer | W
S archer | T 6 5
W | W
W | S swordsman
S swordsman | W
W | W
F 9 8 | W
W | F 2 1
T 4 3 | S swordsman
W | W
W | W
W | W
W | W
W | W
W | S archer
T 8 6 | W
W | W
T 9 2 | W
W | W
S swordsman | T 4 3
F 7 5 | W
F 1 3 | W
S archer | T 5 4
W | S archer
W | W
T 1 3 | W
W | S archer
S swordsman | W
T 6 2 | W
W | W
T 1 9 | W
F 8 6 | F 2 1
W | W
W | W
