map:duuuza.json
player1:bot.py
player2:bot_python2.py
F 2 1 | S archer
W | W
T 2 7 | W
W | T 5 8
W | W
W | S swordsman
T 9 8 | W
W | W
W | F 7 9
T 5 2 | W
S swordsman | W
S swordsman | W
W | W
W | W
W | F 1 2
W | W
F 8 4 | T 2 3
T 7 8 | W
S swordsman | W
F 2 9 | W
T 2 6 | W
F 8 8 | W
W | W
W | T 8 8
F 8 8 | W
W | W
W | W
S swordsman | T 6 5
T 9 8 | W
F 5 5 | W
W | T 3 1
W | W
W | W
W | S archer
S swordsman | W
T 1 2 | W
F 7 2 | W
S swordsman | W
S swordsman | S archer
W | W
W | F 3 7
F 1 1 | W
W | S swordsman
W | S swordsman
W | S swordsman
T 3 3 | W
F 4 1 | W
T 1 0 | F 4 4
W | W
W | S swordsman
W | F 5 5
W | W
T 8 1 | F 7 8
W | W
W | W
T 1 9 | F 4 9
W | T 2 1
F 8 1 | F 9 5
W | T 6 5
W | S swordsman
W | T 4 6
W | W
W | W
W | S archer
F 1 8 | S archer
F 2 8 | S archer
W | W
W | F 8 7
W | W
W | W
W | S archer
W | W
W | W
W | F 3 6
F 0 0 | W
F 6 8 | W
W | S archer
T 0 3 | W
W | W
W | W
W | F 6 8
S archer | T 2 2
W | F 8 8
S swordsman | W
W | W
W | W
F 0 8 | W
S swordsman | W
F 1 6 | T 2 0
W | W
T 8 4 | W
W | W
W | W
T 3 4 | W
W | F 1 3
W | W
F 4 6 | F 4 2
W | W
W | T 7 9
T 0 1 | F 0 7
W | W
S swordsman | W
W | W
W | W
W | F 8 6
W | F 5 1
W | W
W | F 8 0
W | W
W | T 9 4
S archer | W
T 7 3 | T 7 8
S swordsman | W
W | S swordsman
W | W
W | W
W | W
T 0 7 | W
F 7 0 | T 5 4
W | W
W | S swordsman
W | S swordsman
W | F 0 5
W | F 5 0
F 7 5 | W
W | W
T 2 7 | W
W | W
F 7 6 | W
W | W
W | W
T 8 4 | W
W | W
S swordsman | W
W | W
W | F 8 2
W | W
W | W
W | W
W | S archer
T 5 7 | W
F 9 6 | T 1 9
W | W
T 4 9 | F 3 3
F 2 0 | W
W | W
S archer | W
S swordsman | W
W | W
W | W
W | F 1 3
W | S archer
W | W
W | W
F 7 7 | W
W | W
S archer | S archer
W | W
T 8 5 | S archer
W | W
W | W
W | W
W | W
W | T 7 1
T 3 2 | T 6 8
S swordsman | F 9 8
S swordsman | F 4 7
S swordsman | W
W | W
W | T 9 6
W | F 1 9
W | W
W | W
W | W
T 0 2 | W
W | T 6 5
W | W
S swordsman | W
W | F 8 7
W | W
W | W
W | W
F 8 9 | W
W | W
S swordsman | W
T 0 5 | W
S swordsman | W
S swordsman | W
W | W
W | T 8 1
W | W
W | F 8 5
W | F 2 0
S swordsman | W
W | F 0 5
S swordsman | T 3 9
W | W
W | W
W | T 5 0
W | F 7 0
W | W
W | W
F 8 9 | W
W | F 8 5
W | W
S swordsman | F 3 7
T 9 4 | W
F 1 7 | W
W | S swordsman
W | W
T 1 0 | W
S swordsman | W
T 0 8 | W
S archer | W
W | W
T 8 7 | W
W | W
