map:duuuza.json
player1:bot.py
player2:bot_python2.py
W | F 8 3
S swordsman | W
S archer | W
W | W
S swordsman | W
W | W
S swordsman | S swordsman
W | W
W | F 9 8
W | S archer
W | W
W | W
W | W
W | W
W | W
W | W
W | S swordsman
F 7 4 | S swordsman
W | S archer
T 9 6 | W
S archer | W
W | W
T 8 7 | W
W | W
F 8 7 | W
W | W
S archer | W
F 2 7 | F 0 2
W | W
W | F 8 7
T 1 3 | W
W | W
W | F 3 8
W | F 5 3
W | W
W | W
W | F 6 6
S archer | W
S archer | T 0 1
W | W
W | W
W | S swordsman
W | S swordsman
W | W
S archer | W
T 2 3 | S swordsman
F 5 7 | F 2 0
W | W
T 5 1 | W
F 0 1 | W
W | F 5 5
T 6 8 | W
T 2 6 | W
W | F 0 1
W | W
W | W
W | S archer
W | S swordsman
W | W
W | W
F 9 2 | F 2 4
T 5 8 | W
W | W
W | W
S swordsman | W
T 2 7 | W
W | W
S archer | W
W | W
W | F 3 6
W | F 4 4
W | W
W | F 0 4
T 9 1 | W
F 0 2 | W
W | W
W | S swordsman
W | W
T 7 4 | W
W | S swordsman
W | W
W | W
S swordsman | T 0 1
F 8 0 | W
W | T 3 1
W | T 4 0
W | W
S archer | W
F 4 1 | W
W | T 3 1
F 5 9 | W
T 5 0 | W
W | F 1 7
W | S swordsman
S archer | T 9 2
W | W
W | F 2 9
W | W
S swordsman | W
W | W
W | W
S archer | W
W | F 1 8
S archer | W
W | W
W | F 5 2
T 1 2 | W
W | W
W | W
S swordsman | W
W | F 8 1
W | W
T 8 6 | W
S archer | T 5 9
W | W
W | F 6 9
S swordsman | W
W | W
W | W
W | W
S swordsman | F 9 2
W | W
F 9 9 | F 6 2
W | S archer
T 0 9 | W
W | T 3 8
W | T 8 6
W | W
T 3 1 | W
W | W
W | W
W | W
S swordsman | F 9 5
W | F 9 8
W | T 5 0
T 9 4 | T 9 3
S swordsman | F 7 6
W | W
W | F 0 4
W | W
W | F 6 5
T 7 7 | W
F 2 2 | W
W | T 9 8
S archer | F 0 7
W | T 1 5
W | W
W | T 0 5
W | W
W | W
W | W
T 0 3 | T 7 7
