map:duuuza.json
player1:bot.py
player2:bot_python2.py
W | S swordsman
W | F 2 1
S archer | W
W | W
F 2 5 | W
W | F 1 1
W | W
W | W
W | T 9 4
F 5 2 | W
T 3 4 | W
T 6 5 | W
W | W
W | F 5 5
F 7 3 | W
W | W
W | W
W | W
S swordsman | S archer
W | F 1 6
W | T 7 2
W | F 9 0
S archer | W
W | S archer
F 3 5 | W
W | T 1 0
S archer | W
W | W
W | W
F 7 8 | F 5 7
W | W
W | W
W | F 3 5
W | T 7 2
W | W
S archer | W
T 9 2 | F 6 4
W | W
S archer | S archer
W | W
F 2 9 | W
T 9 2 | W
W | F 6 0
S swordsman | W
W | W
T 5 5 | W
S archer | W
W | F 5 6
W | W
W | W
S archer | W
W | S swordsman
F 3 9 | W
W | W
W | W
T 4 7 | W
W | T 9 3
W | W
T 7 0 | W
T 4 5 | W
W | W
W | W
W | W
T 9 1 | T 2 5
W | W
W | F 3 9
W | F 1 3
F 0 7 | W
W | W
F 7 2 | W
W | S archer
W | W
W | W
W | W
S swordsman | W
W | W
W | W
T 7 4 | W
