map:duuuza.json
player1:bot.py
player2:bot_python2.py
S swordsman | W
W | T 1 0
F 2 9 | F 1 7
W | W
W | W
F 2 7 | W
W | W
T 1 9 | W
W | W
F 5 4 | F 8 7
W | W
W | W
S swordsman | F 5 0
W | T 6 4
W | W
F 7 2 | S archer
W | W
W | W
W | W
W | W
W | W
W | T 5 7
W | W
T 8 2 | W
W | W
W | T 9 7
W | W
S archer | W
W | S swordsman
F 1 6 | W
W | F 3 5
S archer | W
S archer | W
S swordsman | W
W | W
F 3 3 | W
W | W
W | S archer
W | W
W | F 7 3
W | S archer
W | W
W | W
S archer | F 6 7
S archer | W
W | S archer
W | W
W | W
W | W
W | T 5 6
W | W
S archer | S archer
W | W
W | W
W | W
W | F 7 6
W | W
S archer | W
W | T 0 0
S archer | W
S archer | W
W | W
W | T 7 4
W | T 0 2
W | W
W | S swordsman
S swordsman | W
W | T 1 7
F 0 5 | T 3 4
W | W
W | W
W | F 8 2
T 6 3 | W
W | F 5 7
T 5 7 | F 4 7
W | S archer
W | W
F 3 6 | W
T 9 8 | W
T 7 1 | S archer
W | W
T 0 1 | S archer
W | W
W | W
W | F 3 8
W | W
W | F 8 9
