map:duuuza.json
player1:bot.py
player2:bot_python2.py
F 9 1 | W
W | T 1 5
W | F 2 1
W | T 4 8
F 0 4 | W
W | W
W | F 2 7
W | F 3 2
F 6 7 | S archer
W | W
W | W
T 4 5 | W
S archer | W
W | W
S swordsman | W
T 9 3 | W
W | T 2 0
W | S archer
W | W
T 8 2 | W
W | F 6 2
T 7 6 | W
W | T 3 8
T 2 4 | S archer
W | F 9 6
T 8 8 | W
S archer | W
W | F 3 6
S swordsman | W
T 5 9 | S swordsman
W | W
W | W
F 7 9 | T 3 3
W | S swordsman
W | W
W | W
W | W
F 0 9 | W
W | S swordsman
W | W
W | W
W | T 3 1
W | W
W | S swordsman
T 5 9 | W
F 3 4 | W
W | W
T 1 1 | S archer
W | S swordsman
S archer | W
W | S archer
F 5 1 | W
W | F 3 2
S swordsman | W
W | F 1 2
F 6 5 | T 4 7
W | W
W | S swordsman
S swordsman | W
F 3 2 | S swordsman
W | W
F 7 0 | T 5 8
W | S archer
W | T 3 4
S archer | W
W | W
S archer | W
W | W
F 6 3 | W
W | W
W | F 1 2
T 8 5 | S archer
W | F 0 9
W | F 1 5
F 6 5 | W
W | T 0 6
W | F 2 7
F 1 8 | T 2 3
W | W
W | W
S swordsman | W
W | S swordsman
S swordsman | W
W | W
W | W
F 0 5 | F 7 7
T 6 3 | W
W | W
S archer | F 9 9
W | W
W | W
W | W
W | W
S archer | W
W | S archer
F 8 0 | W
F 2 3 | T 7 2
S archer | W
W | W
T 4 8 | W
W | T 9 2
W | W
W | W
W | W
W | W
S swordsman | W
W | W
W | W
F 0 0 | T 8 6
T 2 6 | S swordsman
W | W
W | W
W | W
W | W
S swordsman | S swordsman
W | W
W | T 5 2
S swordsman | W
S archer | W
W | W
W | W
W | S swordsman
S swordsman | W
W | T 3 7
T 7 1 | W
W | F 7 9
W | S archer
W | W
W | T 1 2
F 2 3 | W
W | W
W | W
W | S swordsman
W | F 5 3
T 0 9 | W
S swordsman | W
W | W
F 6 6 | W
T 4 6 | W
F 6 1 | W
W | W
F 3 6 | W
W | W
S swordsman | W
W | T 6 6
W | F 3 1
W | W
S swordsman | F 8 1
W | F 5 8
W | W
T 0 9 | S archer
W | S archer
W | W
W | T 9 8
W | W
W | T 6 9
W | W
W | W
W | W
F 2 3 | W
W | W
W | W
F 1 1 | W
W | W
W | W
W | T 4 4
S swordsman | W
W | F 7 6
F 2 6 | W
F 3 0 | W
W | T 8 7
W | W
W | S archer
W | T 2 1
W | W
F 2 5 | W
F 6 3 | F 5 1
F 0 1 | W
W | W
W | W
W | W
S archer | W
W | S archer
F 5 6 | W
W | T 6 4
W | W
T 9 4 | W
W | W
W | S archer
W | T 5 1
W | T 5 9
W | W
W | S archer
W | S swordsman
W | W
S archer | W
W | S archer
W | W
W | W
W | W
W | W
W | S swordsman
W | W
W | W
W | F 7 3
