map:duuuza.json
player1:bot.py
player2:bot_python2.py
W | F 0 6
W | S archer
S archer | S swordsman
W | W
W | S swordsman
T 6 6 | W
W | W
W | W
W | F 6 5
W | F 8 8
W | S archer
T 8 1 | T 2 2
W | S swordsman
F 2 9 | W
F 9 4 | T 0 4
W | W
W | T 9 3
S swordsman | W
W | T 5 4
F 7 4 | S archer
F 3 9 | W
W | W
W | W
W | T 2 5
W | W
W | W
T 7 0 | W
W | W
W | W
T 7 2 | W
W | W
W | T 4 8
S archer | W
W | W
F 0 4 | S swordsman
W | F 0 8
F 4 7 | W
W | W
W | W
W | W
T 6 2 | F 8 0
W | W
T 8 2 | W
W | W
W | S swordsman
W | W
W | T 0 9
W | W
S archer | W
W | W
F 1 8 | F 6 0
