map:duuuza.json
player1:bot.py
player2:bot_python2.py
T 5 2 | W
W | F 3 0
W | W
F 4 1 | W
T 5 8 | W
S archer | W
W | W
W | W
W | W
W | W
S swordsman | S archer
F 1 3 | S swordsman
F 4 7 | T 8 2
W | W
S swordsman | W
W | W
F 5 7 | W
T 1 2 | W
W | W
W | W
W | F 3 9
T 9 3 | W
W | W
W | T 1 1
W | S archer
W | W
W | W
W | W
S swordsman | F 4 7
F 1 5 | S archer
W | W
W | T 4 0
W | W
S archer | F 2 2
F 5 1 | W
W | W
S archer | W
W | W
W | W
W | W
W | W
W | T 8 2
S swordsman | T 1 5
T 3 6 | W
S swordsman | T 6 6
W | W
T 8 2 | F 1 8
W | W
W | W
S archer | W
W | W
W | W
W | W
W | T 0 6
T 6 8 | W
F 9 7 | W
F 0 2 | W
W | T 3 3
S archer | W
W | F 7 7
W | T 4 2
W | W
W | W
W | W
