map:duuuza.json
player1:bot.py
player2:bot_python2.py
F 1 9 | W
T 5 4 | F 5 4
F 2 2 | S swordsman
W | W
T 6 0 | W
T 3 8 | W
W | T 4 1
S swordsman | W
W | T 2 4
T 2 6 | W
W | W
W | T 1 2
W | F 4 4
W | F 2 9
W | W
W | W
W | S archer
W | T 2 7
F 3 2 | W
T 5 5 | S archer
F 4 9 | S archer
W | W
S archer | W
F 9 0 | W
W | W
S archer | S swordsman
W | W
W | S archer
W | W
W | T 8 7
W | W
T 0 1 | F 9 0
S archer | F 7 9
W | T 4 8
F 5 5 | S swordsman
W | W
T 8 4 | W
W | S archer
T 2 5 | T 8 6
W | F 3 1
W | W
F 0 3 | W
W | F 8 1
F 1 5 | S archer
W | W
W | W
W | W
W | S swordsman
W | F 1 8
F 7 2 | S swordsman
T 3 6 | W
W | S swordsman
T 9 5 | W
S swordsman | F 1 6
F 9 7 | T 9 7
T 6 3 | T 2 4
W | S swordsman
W | W
S swordsman | W
W | W
S archer | W
S swordsman | W
W | W
W | W
W | W
T 8 0 | W
W | W
W | W
W | F 0 4
W | W
W | W
W | W
W | W
W | W
F 0 4 | S archer
W | F 4 9
W | F 7 8
W | F 7 3
F 0 1 | W
W | W
W | F 1 7
F 1 1 | W
W | W
W | W
W | W
F 8 9 | T 0 6
W | T 7 5
S swordsman | W
W | T 5 7
W | W
W | W
F 7 8 | W
W | W
W | W
T 6 3 | T 1 7
W | W
W | F 2 0
W | W
W | W
W | S swordsman
W | W
F 5 3 | W
W | T 9 3
