map:duuuza.json
player1:bot.py
player2:bot_python2.py
W | T 1 3
W | T 5 6
F 2 7 | W
F 4 4 | W
W | W
W | W
T 6 4 | W
T 9 4 | S archer
W | F 4 8
F 5 8 | W
W | W
S archer | W
W | F 4 8
W | W
S swordsman | T 1 3
W | S archer
W | W
W | W
F 9 0 | W
F 5 2 | S swordsman
W | W
W | S swordsman
F 0 5 | W
T 5 9 | S swordsman
W | S archer
S swordsman | W
W | S swordsman
W | W
S swordsman | T 0 2
W | W
F 6 1 | T 0 1
W | W
W | W
W | T 8 3
S swordsman | W
W | S archer
W | F 7 5
W | W
T 2 1 | F 2 8
F 5 3 | W
W | W
W | S archer
T 7 7 | W
S archer | F 5 1
F 9 8 | W
F 2 5 | T 4 7
W | S archer
W | W
T 7 8 | W
F 3 7 | S swordsman
W | S archer
F 4 9 | W
W | F 4 2
F 8 9 | W
W | S archer
T 7 4 | F 2 8
W | W
F 9 1 | W
W | S archer
W | S archer
W | S archer
F 6 9 | T 2 7
W | W
S swordsman | S swordsman
W | F 7 8
W | W
F 2 3 | W
F 1 1 | S archer
W | S swordsman
S swordsman | S archer
S archer | W
F 2 4 | F 5 1
F 2 5 | W
W | W
T 6 9 | W
F 0 4 | W
F 4 6 | S swordsman
W | W
W | S swordsman
W | S swordsman
W | S swordsman
W | W
W | W
W | T 4 0
W | T 1 9
S swordsman | W
W | S archer
W | W
W | T 1 5
T 8 8 | W
W | W
W | F 7 8
S archer | T 4 7
W | W
W | F 8 3
