map:duuuza.json
player1:bot.py
player2:bot_python2.py
S archer | W
F 8 5 | W
W | W
W | W
W | W
S swordsman | W
W | W
W | W
W | W
S archer | T 7 4
W | W
W | S swordsman
F 4 7 | F 0 7
W | W
W | W
S archer | T 4 5
W | S archer
W | T 7 1
T 9 5 | W
F 8 0 | W
W | W
W | W
W | W
W | T 5 5
W | S swordsman
W | F 5 0
W | W
W | W
S swordsman | W
S archer | F 8 5
S swordsman | W
W | W
W | S swordsman
W | W
W | W
W | S swordsman
W | W
W | S swordsman
W | W
W | W
F 9 8 | W
S swordsman | T 7 6
S swordsman | F 1 2
W | W
T 4 5 | W
W | W
T 1 7 | W
S swordsman | W
W | W
W | W
W | W
W | W
W | W
F 7 5 | S swordsman
S swordsman | T 0 5
S swordsman | F 8 4
T 1 4 | W
W | W
W | W
T 9 9 | W
W | T 9 5
F 6 1 | F 4 3
T 6 6 | W
W | F 6 5
S archer | F 4 0
T 8 9 | S swordsman
F 4 7 | T 7 2
W | W
W | W
F 2 0 | W
W | S archer
F 6 1 | W
W | W
W | T 2 7
W | W
S swordsman | W
T 4 1 | S archer
W | T 6 0
W | W
W | W
S archer | W
W | F 3 8
W | S swordsman
W | F 5 6
T 9 7 | W
S archer | W
W | T 5 5
W | F 5 8
S swordsman | T 5 7
W | W
S archer | T 3 1
W | W
W | W
S archer | S archer
T 5 0 | F 5 3
W | W
F 8 8 | F 2 4
T 0 4 | W
W | W
W | W
W | W
F 6 6 | W
W | W
W | F 2 0
W | S swordsman
T 6 0 | T 6 3
S swordsman | W
W | W
W | W
W | F 9 1
F 6 8 | W
W | W
W | W
W | W
S archer | F 1 7
F 1 5 | T 2 0
F 1 9 | T 6 6
W | S archer
W | W
S swordsman | T 8 4
F 3 2 | W
W | F 0 7
T 4 0 | W
W | W
W | F 8 5
F 5 6 | T 7 3
W | W
T 8 6 | F 0 5
T 8 8 | T 4 0
W | W
W | S swordsman
W | S swordsman
T 4 9 | W
T 5 0 | F 7 4
F 0 4 | W
W | W
W | W
W | T 4 2
