map:duuuza.json
player1:bot.py
player2:bot_python2.py
T 4 8 | W
W | W
W | S archer
F 7 2 | W
W | W
W | W
F 9 5 | W
T 8 6 | W
W | W
S swordsman | S swordsman
T 8 3 | T 9 4
W | W
T 6 6 | W
W | W
W | W
S swordsman | F 5 1
T 3 1 | W
S swordsman | W
W | W
W | T 4 3
W | W
W | W
W | W
W | T 8 8
S archer | W
W | W
W | F 2 3
W | T 8 6
W | W
F 4 0 | W
S swordsman | W
T 0 5 | W
F 7 7 | W
W | T 8 8
T 5 6 | W
F 0 9 | F 5 0
W | S archer
W | W
T 0 9 | W
W | T 8 0
W | W
T 6 4 | F 9 1
T 4 4 | W
W | S swordsman
F 1 0 | W
S swordsman | S swordsman
W | W
F 9 0 | W
W | W
W | T 7 6
F 5 4 | W
W | F 1 6
W | W
F 2 9 | F 2 7
W | F 0 7
W | W
W | T 8 6
W | S swordsman
W | W
W | W
W | F 3 2
T 8 5 | W
S archer | W
F 6 7 | F 8 7
W | S archer
F 4 6 | W
W | W
F 7 3 | T 2 4
W | W
W | F 1 9
W | W
W | F 5 6
F 1 6 | W
W | W
W | W
W | T 6 7
W | W
W | W
T 4 8 | S swordsman
T 5 8 | W
W | W
S swordsman | W
S archer | W
F 3 1 | T 4 9
W | W
T 5 3 | W
W | F 4 5
W | T 0 0
W | T 6 0
W | S swordsman
W | T 9 0
W | F 6 1
W | W
S swordsman | F 5 9
T 7 9 | F 9 8
S swordsman | W
W | W
W | T 3 4
W | T 8 1
W | T 0 2
W | W
W | T 4 4
W | T 6 3
S swordsman | S swordsman
W | W
W | W
W | F 3 3
W | W
W | T 8 1
F 0 5 | W
F 9 8 | S archer
F 8 3 | W
W | W
T 4 8 | W
W | S archer
W | F 5 6
W | W
T 4 8 | W
T 4 3 | W
T 1 0 | F 6 9
T 6 9 | W
T 9 4 | W
T 6 9 | W
W | W
F 6 2 | W
W | W
W | W
T 4 0 | T 8 5
W | T 8 6
W | W
W | W
W | F 0 6
T 4 3 | W
W | F 3 4
