map:example_map.json
W | W
S archer | W
T 0 5 | S swordsman
W | W
W | W
F 4 0 | W
W | F 4 6
S swordsman | W
T 1 3 | T 3 2
W | W
F 9 0 | W
W | W
F 5 8 | W
W | T 5 7
T 7 0 | F 8 5
T 4 7 | S archer
W | W
F 1 7 | S swordsman
W | W
W | W
F 4 6 | T 3 5
F 7 8 | W
S archer | W
T 3 5 | W
W | F 6 3
W | S swordsman
W | W
F 3 8 | T 5 2
S archer | F 2 0
S swordsman | W
W | W
W | S archer
F 3 6 | W
F 8 9 | S archer
S swordsman | W
S archer | S swordsman
W | W
W | F 5 7
W | W
W | W
W | W
F 8 6 | S swordsman
S archer | T 8 6
W | W
S swordsman | S swordsman
W | W
W | F 5 8
W | W
W | S swordsman
T 0 0 | W
S swordsman | F 8 5
F 1 6 | W
W | W
W | W
S archer | F 6 5
W | S swordsman
W | W
W | W
W | W
W | W
W | W
W | F 1 9
F 2 1 | W
F 3 9 | S archer
W | T 1 0
W | F 9 5
F 8 3 | S archer
W | S swordsman
W | W
F 5 3 | S swordsman
W | W
W | F 0 8
W | W
S swordsman | F 7 3
W | W
F 9 3 | S archer
W | W
W | W
W | W
W | W
W | S archer
W | F 3 7
W | W
F 9 0 | W
W | W
F 4 2 | W
W | S swordsman
