map:nowa_mapa.json
W | W
W | W
W | W
F 7 4 | T 8 0
W | W
W | W
W | F 9 2
W | W
W | T 6 9
S archer | F 0 3
S swordsman | T 6 3
W | W
S swordsman | T 2 2
S archer | S swordsman
T 2 9 | W
W | W
S archer | F 2 6
W | W
W | T 6 0
T 0 5 | W
W | T 2 3
F 1 2 | W
S archer | S swordsman
W | W
W | T 6 4
F 2 0 | W
W | S swordsman
T 2 8 | W
S swordsman | W
W | W
S archer | F 6 7
W | T 9 4
W | W
W | W
T 2 2 | W
W | T 0 7
W | W
W | T 4 7
W | W
W | W
W | W
W | W
W | T 4 1
F 0 4 | W
W | W
W | W
W | W
W | W
F 0 3 | S archer
