map:nowa_mapa.json
F 2 9 | W
W | W
F 3 3 | S archer
W | W
W | W
T 1 5 | W
W | T 9 5
W | F 5 1
S swordsman | W
F 2 5 | S swordsman
W | W
T 3 6 | T 3 3
W | W
W | W
W | S archer
T 8 9 | T 6 5
W | T 5 5
W | S swordsman
W | W
W | F 3 4
S swordsman | W
T 5 3 | W
W | W
F 3 4 | W
W | W
W | W
W | F 8 7
W | W
W | W
W | W
W | W
W | W
W | W
S archer | T 8 2
S swordsman | W
W | W
W | T 0 2
W | W
W | W
W | T 5 7
F 5 6 | W
W | W
W | W
W | S archer
F 9 9 | F 9 2
W | S swordsman
W | W
T 2 2 | F 5 2
W | W
T 8 6 | W
T 4 4 | W
T 0 7 | S swordsman
W | W
F 0 1 | W
W | F 7 9
W | F 0 8
S archer | W
S swordsman | T 5 4
T 2 0 | S archer
W | F 6 7
W | F 0 0
W | F 4 2
T 8 6 | S archer
W | W
W | W
W | S swordsman
W | W
W | W
W | W
W | W
F 3 1 | W
W | S archer
W | W
W | W
W | T 2 9
F 3 1 | W
W | W
W | S swordsman
T 4 4 | W
W | W
