map:example_map.json
T 6 2 | F 9 2
W | W
W | W
W | W
T 1 6 | F 3 9
T 6 1 | W
S archer | W
T 2 8 | W
W | F 5 0
T 9 9 | S swordsman
W | W
W | F 5 5
F 6 4 | W
F 5 0 | W
F 0 6 | W
T 1 8 | S archer
W | T 1 9
W | F 7 4
W | S archer
W | W
W | W
S swordsman | W
S swordsman | T 7 0
W | W
W | W
W | W
S swordsman | W
F 6 8 | S swordsman
W | W
W | W
W | W
S swordsman | W
W | F 3 3
W | W
S swordsman | W
W | S swordsman
W | F 4 1
F 3 4 | W
T 0 4 | W
S archer | W
F 4 8 | W
W | W
W | W
F 0 3 | T 9 6
W | T 4 2
S swordsman | S archer
W | S swordsman
T 8 6 | F 0 0
W | W
W | W
T 9 4 | W
S swordsman | S archer
F 0 8 | W
W | S swordsman
W | W
F 6 8 | W
S swordsman | W
W | W
W | W
W | W
W | W
F 4 3 | W
T 2 4 | W
W | F 0 7
F 7 0 | W
W | W
W | W
W | T 6 3
W | W
T 1 6 | W
W | F 2 0
S swordsman | W
W | W
W | F 7 2
W | W
S archer | W
W | W
F 2 3 | S swordsman
W | F 2 5
W | W
S swordsman | F 4 9
S swordsman | F 2 8
W | F 8 7
T 9 7 | S swordsman
W | W
W | F 7 8
W | W
S archer | S archer
W | W
W | F 9 8
T 2 5 | F 8 3
T 8 4 | W
T 3 1 | W
T 7 4 | T 6 7
W | F 0 5
S archer | W
W | S archer
