map:example_map.json
F 3 6 | F 3 1
T 6 9 | T 6 2
W | S swordsman
T 6 9 | T 3 7
W | W
W | W
W | F 9 2
W | W
W | W
T 9 4 | W
W | W
F 1 0 | W
S archer | W
W | W
W | W
F 0 4 | W
T 0 9 | W
W | W
W | W
W | W
W | W
F 0 6 | F 6 5
S swordsman | S swordsman
W | W
W | F 5 2
T 1 2 | W
W | W
F 2 2 | T 2 6
W | F 5 4
W | S archer
W | W
T 3 0 | S archer
S archer | W
W | T 3 4
S swordsman | W
T 5 3 | W
F 8 2 | W
W | W
W | F 0 6
W | S archer
W | S archer
F 2 3 | W
F 5 8 | W
T 6 4 | S swordsman
W | F 9 9
T 7 0 | W
W | F 5 3
T 4 0 | W
F 7 1 | W
W | W
F 1 5 | F 2 3
W | W
T 3 3 | W
