map:example_map.json
W | T 1 5
W | W
W | W
W | W
T 3 1 | W
W | W
W | T 6 4
W | W
W | W
W | W
W | W
F 4 2 | T 3 6
W | F 8 0
W | W
S archer | W
S archer | W
W | W
W | F 8 5
W | W
W | F 2 2
W | S archer
F 3 5 | W
W | T 5 2
W | W
T 6 8 | T 1 2
T 0 1 | W
S archer | S swordsman
W | T 7 6
W | F 4 5
F 4 3 | W
W | W
W | W
T 6 9 | W
W | W
T 3 9 | F 4 4
S swordsman | W
F 5 3 | F 8 0
W | W
W | W
W | F 5 6
T 2 7 | W
W | F 5 0
W | T 0 1
T 3 6 | T 0 7
F 0 7 | T 6 7
W | F 2 8
T 7 2 | W
S archer | W
W | W
W | W
S archer | T 8 2
W | F 6 2
W | W
W | W
F 8 1 | W
S swordsman | W
T 8 8 | F 3 0
F 7 6 | W
