map:example_map.json
W | W
W | W
W | W
W | T 1 2
W | T 0 0
S swordsman | W
S archer | T 5 0
W | W
S swordsman | W
W | S archer
T 9 6 | W
W | W
T 3 6 | T 7 2
W | S swordsman
W | F 8 6
W | S archer
W | T 8 6
W | T 1 7
S archer | W
W | W
W | W
W | W
W | W
W | W
S swordsman | S swordsman
W | W
F 7 0 | F 0 6
W | S archer
W | W
T 2 9 | W
W | W
W | W
W | F 1 4
W | W
W | F 1 5
W | W
F 7 8 | S swordsman
W | S archer
W | F 0 9
F 6 3 | S archer
W | W
W | W
F 2 2 | W
W | W
F 8 4 | W
W | T 1 0
W | W
W | W
F 1 1 | W
T 6 8 | W
W | W
W | S swordsman
T 6 4 | W
W | W
W | W
W | T 2 4
W | T 1 2
W | W
F 9 0 | W
W | W
F 3 6 | W
