map:example_map.json
W | T 8 9
W | F 4 5
W | W
W | S swordsman
W | W
F 3 9 | F 3 1
W | T 3 9
T 7 1 | T 2 8
W | S archer
W | W
S archer | W
S archer | W
W | F 9 1
S archer | T 7 9
W | W
W | S archer
F 0 2 | S archer
W | W
S swordsman | W
T 3 7 | F 0 0
W | W
F 7 1 | T 1 9
F 7 4 | T 3 8
W | W
T 0 8 | W
W | F 1 8
W | W
T 1 9 | T 4 9
W | T 7 5
T 8 2 | W
W | W
T 0 9 | W
T 8 0 | S archer
W | W
W | T 7 5
T 7 7 | W
W | T 8 7
W | T 9 6
W | W
W | W
F 0 5 | W
W | W
W | S swordsman
W | F 8 6
S archer | T 6 3
W | F 6 5
S swordsman | W
F 1 0 | T 9 9
W | W
F 6 6 | F 5 5
W | W
S swordsman | F 7 5
W | W
W | F 6 3
F 9 1 | S archer
W | W
S archer | F 1 7
W | F 5 6
W | S swordsman
W | W
S swordsman | T 8 3
S archer | W
W | F 0 7
W | W
W | W
W | W
T 8 9 | W
W | W
W | F 2 5
F 2 5 | T 5 1
W | W
W | W
W | W
S archer | S swordsman
F 5 2 | W
F 6 6 | W
W | W
W | S archer
W | S swordsman
W | W
T 8 2 | W
W | W
S archer | W
S archer | S swordsman
T 6 9 | W
W | T 3 3
W | F 1 1
W | T 7 4
T 2 8 | W
W | W
W | W
W | W
W | T 9 9
W | W
F 5 7 | F 4 0
S archer | F 8 2
W | W
W | W
W | W
W | W
W | W
F 6 0 | F 5 6
W | W
T 3 9 | S swordsman
F 3 8 | W
W | W
W | F 0 4
W | T 6 4
W | T 4 3
W | W
W | S archer
W | W
W | W
W | W
S archer | W
W | T 8 0
F 8 0 | S swordsman
F 2 2 | T 8 3
W | T 0 5
W | W
S archer | W
W | W
T 0 7 | W
F 0 7 | W
W | W
W | F 8 5
W | T 0 1
S swordsman | T 5 8
S swordsman | W
F 2 2 | W
T 5 8 | W
W | W
W | S swordsman
W | T 2 6
F 2 0 | S swordsman
F 0 4 | W
T 6 0 | W
W | W
W | W
S swordsman | W
