map:example_map.json
T 9 9 | S swordsman
W | S swordsman
S archer | W
T 5 0 | T 8 7
S swordsman | W
S swordsman | S archer
W | W
W | W
W | W
S swordsman | W
W | W
W | W
W | W
T 1 9 | W
W | W
W | S swordsman
F 5 0 | T 4 6
T 8 6 | W
W | T 8 5
S swordsman | S archer
W | F 0 0
T 0 6 | W
W | W
S swordsman | S swordsman
W | W
W | T 8 5
W | T 5 4
W | S swordsman
W | W
S swordsman | W
T 3 1 | T 7 5
W | W
W | W
W | T 2 9
F 3 4 | W
S swordsman | S archer
W | W
W | T 1 8
T 5 8 | S archer
F 5 1 | W
W | W
W | W
S swordsman | S archer
W | S swordsman
T 8 7 | W
W | W
W | S archer
W | W
W | T 8 0
S swordsman | S archer
W | F 0 9
W | W
W | W
F 2 1 | F 6 0
W | W
W | T 9 9
W | W
W | W
F 1 7 | F 3 9
T 7 7 | W
S swordsman | W
T 4 8 | F 0 8
W | F 0 0
W | W
S swordsman | W
T 6 4 | W
W | F 1 1
T 6 1 | W
W | S archer
W | T 4 9
W | W
W | F 7 8
S swordsman | S archer
T 6 5 | F 1 0
W | F 2 1
W | F 6 5
F 0 3 | W
F 9 4 | F 2 2
W | W
W | W
W | T 7 6
W | W
F 3 3 | W
T 5 4 | W
T 6 3 | T 8 6
W | W
W | T 4 4
