map:example_map.json
T 7 9 | F 4 3
W | T 3 1
T 5 9 | W
W | T 5 0
W | W
W | W
T 5 0 | W
W | W
W | W
W | W
F 6 8 | T 6 5
S swordsman | T 4 7
T 5 4 | W
T 2 2 | T 9 0
W | W
S swordsman | S swordsman
S swordsman | S archer
F 7 5 | S archer
F 8 0 | S swordsman
S archer | W
W | W
W | W
W | W
W | W
W | T 1 6
F 0 9 | F 7 6
F 6 2 | W
W | W
W | F 2 5
W | F 3 9
F 1 4 | S swordsman
W | W
W | F 1 0
W | S swordsman
F 4 9 | F 6 9
W | W
W | F 0 6
F 9 7 | W
S swordsman | W
W | F 6 3
F 0 9 | W
W | W
F 1 4 | F 6 6
S swordsman | F 5 9
T 1 4 | W
W | W
W | W
W | T 5 9
W | W
W | S archer
F 8 5 | T 5 2
W | F 1 6
W | S archer
W | W
W | W
W | W
F 7 6 | W
W | F 9 3
F 2 3 | T 1 5
W | W
F 0 1 | W
W | W
F 7 8 | W
W | W
