map:example_map.json
T 2 6 | W
S swordsman | W
T 4 6 | W
W | W
W | T 8 1
F 2 4 | T 7 0
S archer | F 0 5
T 1 2 | W
S swordsman | S swordsman
W | W
W | S archer
W | F 7 1
T 1 6 | W
T 8 3 | T 1 5
W | F 5 8
W | W
W | W
S archer | F 3 1
F 0 6 | S swordsman
W | W
S swordsman | W
W | W
F 4 1 | W
F 9 8 | W
W | W
W | T 2 7
W | W
S archer | W
W | T 3 9
T 4 6 | W
W | W
W | F 7 7
W | W
W | S archer
W | W
W | W
W | W
W | S archer
W | W
S swordsman | W
W | F 7 6
W | S swordsman
F 2 3 | S archer
T 7 4 | F 5 8
W | F 3 3
T 1 7 | T 3 1
W | W
W | W
F 8 4 | W
W | W
W | W
W | W
T 7 9 | W
W | F 3 3
W | W
S archer | W
W | W
W | W
W | F 6 5
W | W
W | S swordsman
F 8 2 | W
W | W
S archer | W
W | S swordsman
W | W
W | W
T 0 4 | F 7 2
W | W
W | W
W | T 1 4
F 3 0 | F 6 5
S swordsman | W
T 6 9 | S archer
W | W
T 7 0 | W
T 0 9 | F 0 7
W | W
T 7 8 | W
S archer | W
W | F 2 6
W | W
W | W
W | W
W | F 8 5
F 1 7 | F 5 8
W | S archer
W | F 7 7
W | W
W | T 3 8
T 6 9 | T 1 9
W | F 7 6
F 6 2 | W
T 6 2 | W
W | S archer
