map:example_map.json
W | W
W | W
W | W
W | W
W | T 2 3
S swordsman | S swordsman
W | W
T 8 4 | T 4 2
T 8 7 | W
W | W
W | W
S swordsman | W
F 7 5 | W
W | S archer
W | F 6 4
W | W
F 7 0 | S archer
S archer | W
W | W
W | W
S archer | W
W | F 0 9
T 7 7 | W
W | W
W | T 4 3
W | W
W | W
F 6 5 | S swordsman
T 4 7 | S swordsman
T 3 8 | S archer
W | S archer
F 2 4 | F 6 2
W | W
W | W
W | W
W | F 2 2
W | W
W | W
F 1 0 | W
W | F 2 7
W | W
F 3 7 | S swordsman
F 3 0 | W
F 7 4 | F 8 8
W | W
T 9 1 | W
W | W
W | S archer
F 1 8 | W
W | T 1 1
S archer | W
S swordsman | W
W | F 3 5
W | W
W | W
W | W
W | S archer
