map:example_map.json
F 2 3 | W
W | W
W | W
W | W
W | T 4 2
W | S archer
S swordsman | W
W | W
S swordsman | T 3 7
W | S swordsman
W | W
W | T 8 3
T 3 7 | W
W | W
W | W
W | S archer
T 8 1 | S archer
W | W
W | W
W | S archer
S archer | W
W | S swordsman
W | W
T 6 8 | S archer
T 9 4 | T 4 9
W | W
W | W
F 0 7 | S archer
F 6 2 | W
T 8 6 | W
F 6 5 | S archer
S swordsman | W
W | W
S swordsman | W
F 5 9 | T 3 7
S swordsman | S swordsman
W | F 8 3
W | W
T 6 8 | W
F 8 0 | W
S swordsman | W
W | W
S archer | F 5 7
T 4 4 | F 1 4
F 5 1 | W
W | W
W | W
W | W
W | T 9 8
W | W
F 0 5 | W
W | F 6 5
W | W
T 6 3 | S archer
W | W
W | W
S archer | W
W | W
W | W
W | S swordsman
W | W
W | T 5 1
T 5 8 | T 8 0
T 6 7 | W
W | F 9 2
W | F 5 5
W | T 4 1
W | W
F 2 9 | W
W | W
W | W
W | S swordsman
W | F 6 8
W | W
F 1 3 | W
W | S swordsman
T 0 8 | W
W | S archer
W | W
W | W
W | F 2 9
W | W
W | W
W | S archer
W | W
W | T 2 4
W | W
W | W
S archer | S swordsman
W | W
W | T 3 4
W | S swordsman
S swordsman | S archer
W | W
W | F 4 7
W | W
W | T 4 8
T 6 0 | T 2 2
F 2 3 | W
F 6 5 | T 1 1
W | T 8 4
W | W
